"ID","Progress","Finished","society.membership","subdiscipline","subdiscipline_28_TEXT","climate_campus","climate_dept","climate_lab","climate_teach","climate_student","climate.open","gender","gender_10_TEXT","race","race_7_TEXT","lgbtq","sexuality.specific","sexuality.specific_12_TEXT","gender.specific","gender.specific_4_TEXT","college.gen","college.gen_8_TEXT","disability","disability.specific","disability.specific_7_TEXT","job","job_10_TEXT","institution.type","country.reside","residence","immigration","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","other_eb","personal_eb_outside","society_included_lgbtq_open","workplace_included_lgbtq_open","workplace_sob_mean","biology_sob_mean","ascb_sob_mean","bps_sob_mean","gsa_sob_mean","isscr_sob_mean","saber_sob_mean","workplace_fom_mean","biology_fom_mean","ascb_fom_mean","bps_fom_mean","gsa_fom_mean","isscr_fom_mean","saber_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","gender3","lgbtq2","lgbq","tgnc","job2","region","gender4","genderbin","tgnc_all"
1969,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Biophysics,Cell biology,Developmental biology,Genetics,Molecular biology,Molecular genetics,Pathology,Physiology,Systems biology","","comfortable","comfortable","comfortable","comfortable",NA,"","Man","","White","","No","","","","","Some college but no degree","","No","","","A full professor","","R1 doctoral university","Australia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6,8,10,NA,NA,NA,NA,3,8,10,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","outsideUS","cisman","cisman","no"
1970,100,"True","American Society of Cell Biology (ASCB)","Anatomy,Cell biology","","uncomfortable","uncomfortable","uncomfortable","comfortable",NA,"","Man","","Asian","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A postdoctoral scholar","","Decline to state","Japan","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6,4,7,NA,NA,NA,NA,5.66666666666667,5.33333333333333,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"postdoc","outsideUS","cisman","cisman","no"
1971,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Developmental biology,Genetics,Molecular genetics","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"I am Chair of my Department and I have worked hard to create a diverse, inclusive Department of high-achieving scholars and teachers.  We have had some success in this regard. ","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,2.66666666666667,NA,6,NA,NA,8.33333333333333,9,2.33333333333333,NA,8,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","southeastUS","cisman","cisman","no"
1972,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Cell biology,Genetics,Molecular biology,Molecular genetics","","comfortable","comfortable","comfortable","comfortable",NA,"","Man","","Asian","","No","","","","","Some college but no degree","","No","","","A full professor","","R1 doctoral university","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,10,NA,NA,NA,NA,7,10,10,NA,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"faculty",NA,"cisman","cisman","no"
1973,100,"True","American Society of Cell Biology (ASCB)","Biophysics,Cell biology,Developmental biology,Molecular biology,Molecular genetics,Other, please describe","Image analysis","very comfortable","very comfortable","very comfortable","very comfortable",NA,"I am a cis het married mother white woman from a middle-class highly educated background. these places are all ones that were more or less built by and for people like me. I am highly privileged. ","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9.66666666666667,9.66666666666667,10,NA,NA,NA,NA,9.33333333333333,10,10,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","southeastUS","ciswoman","ciswoman","no"
1974,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Genetics,Molecular biology,Molecular genetics","","comfortable","very comfortable","very comfortable","comfortable",NA,"While inclusion is necessary, ASCB also needs to maintain interest in the research of all its members, not just the elite.","Man","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.66666666666667,2,1.66666666666667,NA,5.66666666666667,NA,NA,7,3,1,NA,7.33333333333333,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","southeastUS","cisman","cisman","no"
1975,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Biochemistry,Biophysics","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Woman","","White","","No","","","","","Some college but no degree","","No","","","A full professor","","Master's college or university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,8.33333333333333,7,10,NA,NA,NA,9.66666666666667,9,7.33333333333333,10,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","midwestUS","ciswoman","ciswoman","no"
1978,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Embryology","","comfortable","comfortable","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.33333333333333,7.66666666666667,9,NA,NA,NA,NA,6.33333333333333,5,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"staff","northeastUS","ciswoman","ciswoman","no"
1982,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Other, please describe","Infectious diseases",NA,NA,NA,NA,NA,"","Man","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A full professor","","R3 doctoral university","Italy","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,9,9,NA,NA,NA,NA,9.66666666666667,9,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","outsideUS","cisman","cisman","no"
1983,100,"True","American Society of Cell Biology (ASCB)","Biotechnology,Cell biology,Other, please describe","Mechanobiology","comfortable","very comfortable","very comfortable",NA,"very comfortable","","Man","","Asian","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A graduate student","","R1 doctoral university","United States of America","Western US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,10,NA,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"grad_student","westUS","cisman","cisman","no"
1984,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Biochemistry,Cell biology,Developmental biology,Genetics,Molecular genetics","","uncomfortable","comfortable","very comfortable","comfortable",NA,"","Woman","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","Decline to state","","","An assistant professor","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.33333333333333,8.66666666666667,8.66666666666667,NA,9.66666666666667,NA,NA,5.66666666666667,7.33333333333333,10,NA,10,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","northeastUS","ciswoman","ciswoman","no"
1987,100,"True","American Society of Cell Biology (ASCB)","Cell biology","","very uncomfortable","very uncomfortable","very comfortable","very comfortable",NA,"I am at a European institution which was run by a rather fascist dictatorial guy; there are also definite ageist and misogynistic tendencies in the culture.  The president told me I was not good enough, would never get tenure, was too old to get another job and should quit science, offered me a job as a graduate writing coach.  And then made sure I didn't get tenure. I am about to move to a tenured position at UCLA where I hope I will feel much more welcomed.","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","Yes","Physical disability (e.g. cerebral palsy, spina bifida)","","An associate professor","","R1 doctoral university","Austria","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",2,8,10,NA,NA,NA,NA,2,8,10,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","outsideUS","ciswoman","ciswoman","no"
1988,100,"True","American Society of Cell Biology (ASCB)","Biophysics,Botany,Cell biology,Immunology,Physiology","",NA,NA,NA,NA,NA,"I am no longer a student. Therefore, this does not apply to me. ","Man","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","Decline to state","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",0,10,10,NA,NA,NA,NA,0,10,10,NA,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,NA,"northeastUS","cisman","cisman","no"
1989,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Biochemistry,Biophysics,Cell biology,Genetics,Molecular biology","","very comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,8,NA,8,NA,NA,10,10,8,NA,8,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","westUS","ciswoman","ciswoman","no"
1991,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Developmental biology,Molecular biology","","very comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,10,NA,NA,NA,NA,8.33333333333333,10,10,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"postdoc","northeastUS","ciswoman","ciswoman","no"
1992,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Developmental biology,Physiology","","neutral","comfortable","comfortable","very comfortable",NA,"Smaller groups are easier to read whether they are friendly/tolerant or not.","Woman","","White","","Decline to state","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","An assistant professor","","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7,7,5,NA,NA,NA,NA,6.33333333333333,7.33333333333333,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman",NA,NA,NA,"faculty","westUS","ciswoman","ciswoman",NA
1994,100,"True","Genetics Society of America (GSA)","Bioinformatics,Botany,Genetics","","very comfortable","very comfortable","very comfortable",NA,NA,"","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","I do not work at an academic institution","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.33333333333333,7.66666666666667,NA,NA,5.66666666666667,NA,NA,9,7,NA,NA,5.33333333333333,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","midwestUS","cisman","cisman","no"
1995,100,"True","American Society of Cell Biology (ASCB),International Society for Stem Cell Research (ISSCR)","Anatomy,Biotechnology,Cell biology,Embryology,Neuroscience,Pathology,Other, please describe","Microscopy ","comfortable","very comfortable","very comfortable","neutral",NA,"","Man","","Other (please describe)","Black Hispanic ","No","","","","","High school diploma or GED","","No","","","Other, please describe","tenured full professor ","R1 doctoral university","United States of America","Midwestern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,10,5,NA,NA,8.33333333333333,NA,7,9.66666666666667,8.33333333333333,NA,NA,9.33333333333333,NA,NA,NA,NA,"other","man","man","no","no",NA,"other","midwestUS","cisman","cisman","no"
1996,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Molecular biology","","comfortable","comfortable","very comfortable",NA,NA,"","Man","","Black or African American","","No","","","","","Did not complete high school","","No","","","A graduate student","","Baccalaureate college or university","United Kingdom of Great Britain and Northern Ireland","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,6,6,NA,NA,NA,NA,8,7,6.5,NA,NA,NA,NA,NA,NA,NA,"other","man","man","no","no",NA,"grad_student","outsideUS","cisman","cisman","no"
1997,100,"True","I am not currently associated with any of the above societies","Cell biology,Immunology","","very uncomfortable","very uncomfortable","comfortable","very uncomfortable","neutral","","Man","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An assistant professor","","R1 doctoral university","United States of America","Midwestern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",0,6,NA,NA,NA,NA,NA,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"faculty","midwestUS","cisman","cisman","no"
1999,100,"True","American Society of Cell Biology (ASCB)","Molecular biology","","uncomfortable","uncomfortable","uncomfortable","neutral","neutral","","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An assistant professor","","Associates college or community college","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.33333333333333,8.33333333333333,5,NA,NA,NA,NA,8,8,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty",NA,"ciswoman","ciswoman","no"
2000,100,"True","Genetics Society of America (GSA)","Bioinformatics,Cell biology,Genetics,Molecular biology,Molecular genetics,Mycology","","comfortable","comfortable","comfortable","comfortable",NA,"","Man","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A full professor","","Baccalaureate college or university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",5.66666666666667,7,NA,NA,8.66666666666667,NA,NA,5.66666666666667,8,NA,NA,9,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","northeastUS","cisman","cisman","no"
2001,100,"True","I am not currently associated with any of the above societies","Ecology,Zoology","","comfortable","very comfortable","very comfortable","comfortable",NA,"","Woman","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R2 doctoral university","Australia","","",4,2,4,4,4,1,4,3,3,2,5,4,2,4,2,4,4,3,4,4,"Out","Out to most","Out","Out","Out","Out","Out","Out","no","no","no","acknowledge diversity of society members, design conferences and events that are inclusive, publish and enforce a code of conduct","More leadership being out, official celebrations of diverse groups and festivals",9,5.66666666666667,NA,NA,NA,NA,NA,9,6.33333333333333,NA,NA,NA,NA,NA,2.75,4.08333333333333,2.25,"white","woman","woman","yes","yes","no","faculty","outsideUS","ciswoman","ciswoman","no"
2006,100,"True","I am not currently associated with any of the above societies","Bioinformatics,Ecology,Parasitology","","comfortable","comfortable","very comfortable","comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Bachelor’s degree (for example: BA, BS)","","No","","","An assistant professor","","R2 doctoral university","","","",4,2,1,4,2,2,4,5,4,2,5,4,2,2,4,4,4,2,3,4,"Out","Out","Out","Out","Out","Out","Out","Out","yes","yes","yes","It's hard to say. A lot of it has to do - frankly - with the older generation being hostile and unaccepting of change. I believe that, while having inclusive policies and enforcing those policies are vital concerns, it will just take time for those who are most unaccepting... to retire. ","Same as the above. Although on a daily basis, I feel comfortable and able to be myself (e.g., talk about my same-sex spouse), in some work circles, there is a very conservative undertone. Any issues are subtle, but the issues exist, and even subtle issues can become exhausting. ",8.66666666666667,9,NA,NA,NA,NA,NA,7.66666666666667,8.66666666666667,NA,NA,NA,NA,NA,2.5,3.41666666666667,2.875,"white","man","man","yes","yes","no","faculty",NA,"cisman","cisman","no"
2009,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Genetics,Molecular genetics","","neutral","uncomfortable","neutral","comfortable",NA,"My institute has <10% female faculty which brings challenges with it.","Woman","","Decline to state","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","Yes","Decline to state","","An associate professor","","R1 doctoral university","India","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.66666666666667,8,2,NA,10,NA,NA,6,7.66666666666667,7,NA,10,NA,NA,NA,NA,NA,NA,"woman","woman","no","no",NA,"faculty","outsideUS","ciswoman","ciswoman","no"
2010,100,"True","I am not currently associated with any of the above societies","Cell biology,Developmental biology","","very comfortable","comfortable","very comfortable","very comfortable",NA,"","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.33333333333333,9,NA,NA,NA,NA,NA,8.66666666666667,9,NA,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty",NA,"ciswoman","ciswoman","no"
2011,100,"True","Genetics Society of America (GSA)","Biochemistry,Bioinformatics,Genetics,Molecular biology,Molecular genetics,Neuroscience","","very comfortable","very comfortable","very comfortable",NA,"very comfortable","","Woman","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","Decline to state","","","A graduate student","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,8,NA,NA,7,NA,NA,10,8,NA,NA,9,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"grad_student","northeastUS","ciswoman","ciswoman","no"
2012,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Biophysics,Cell biology,Developmental biology,Molecular biology,Physiology","","very comfortable","very comfortable","very comfortable","comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An assistant professor","","R1 doctoral university","United States of America","Western US","Yes",4,3,4,4,4,2,3,3,2,2,4,4,2,2,2,4,4,2,4,4,"Out","Out","Out","Out","Out","Out","Out","Out","no","no","no","","",8,8,5,NA,NA,NA,NA,7.33333333333333,8,5,NA,NA,NA,NA,2,3.75,2.25,"white","man","man","yes","yes","no","faculty","westUS","cisman","cisman","no"
2015,100,"True","I am not currently associated with any of the above societies","Ecology,Entomology","","very uncomfortable","very comfortable",NA,NA,NA,"I believe I'm the only openly queer person at my agency (and one of the few POC). My lab is very progressive and accepting but almost everyone outside of my department/lab, including upper management, are extremely cold and at best, don't even consider members of the LGBTQIA+ community when making decisions, speaking about agency policies and issues, or even in talking about the communities we serve as a public agency. At worst, some seem very hostile to us.","Agender","","Hispanic, Latin*, or Spanish origin","","Yes","Bisexual,Queer as it relates to my sexuality,Pansexual","","Agender","","High school diploma or GED","","Yes","Learning disability (e.g. dyslexia),Mental health and/or psychological disability (e.g. bipolar disorder, depression),Physical disability (e.g. cerebral palsy, spina bifida),Chronic health condition (e.g. cancer, diabetes)","","Employed in a government position","","I do not work at an academic institution","United States of America","Western US","Yes",2,4,1,2,1,5,2,5,5,4,4,1,4,1,4,1,1,3,2,1,"Out","Out to most","Out to some","Out",NA,NA,NA,"Out","yes","yes","yes","I'm honestly not sure. It's a scary time everywhere and I don't know what would help right now.","Remember and acknowledge that we exist.",2.33333333333333,8,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,1.75,1.58333333333333,4.25,"latinx","agender","nonbinary","yes","yes","yes","government","westUS","tgnc",NA,"yes"
2016,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER),Ecology,Entomology,Other, please describe","Evolution ","very comfortable","very comfortable",NA,"very comfortable",NA,"I have never felt discriminated against as a disabled queer woman, but my identities are fairly concealable — others with more visible identities have faced discrimination in my same workplace settings. So while I answered for myself personally, I think Biology as a field has some more growth and reflection to do. ","Woman","","White","","Yes","Bisexual,Queer as it relates to my sexuality,Pansexual","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","Yes","Mental health and/or psychological disability (e.g. bipolar disorder, depression)","","A non-tenure track faculty member or research staff","","R2 doctoral university","United States of America","Southeastern US","Yes",5,2,4,4,5,1,5,4,3,1,5,4,2,4,1,4,5,3,5,5,"Out","Out","Out to some","Out",NA,"Out","Out","Out","no","yes","no","Conferences could host workshop and conversations about how to be more inclusive in our research labs, teaching roles (especially with language!), and departmental service positions. They could make sure to run their events by a disability coordinator to ensure the physical spaces for events are accessible to everyone in the community. ","I’ve felt fairly included in my workplace. People are kind and considerate and don’t balk at me having a wife. ",10,10,NA,NA,NA,NA,3.66666666666667,9,10,NA,NA,NA,NA,6,3.5,4.58333333333333,2.125,"white","woman","woman","yes","yes","no","staff","southeastUS","ciswoman","ciswoman","no"
2017,100,"True","Genetics Society of America (GSA)","Cell biology,Developmental biology,Embryology,Molecular biology,Molecular genetics","","neutral","neutral","uncomfortable","comfortable","neutral","I feel the environment could be more accommodating.","Woman","","Asian","","Decline to state","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A graduate student","","Decline to state","United States of America","Midwestern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",5.33333333333333,7,NA,NA,6,NA,NA,5,7,NA,NA,6.66666666666667,NA,NA,NA,NA,NA,"asian","woman","woman",NA,NA,NA,"grad_student","midwestUS","ciswoman","ciswoman",NA
2018,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER),Ecology,Genetics,Microbiology,Molecular biology,Other, please describe","Evolution","very comfortable","comfortable",NA,"comfortable",NA,"","Man","","White","","Yes","Lesbian or Gay","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Bachelor’s degree (for example: BA, BS)","","Decline to state","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Midwestern US","Yes",4,1,3,4,4,1,4,2,2,2,5,4,1,4,1,4,4,2,4,3,"Out","Out","Out","Out",NA,"Out to a few","Not out","Out","no","no","no","Pay closer attention to the details of state level discrimination laws when choosing conference locations.  Being in a liberal city is not actually legally protective when in a deeply conservative state, as most of the problematic laws are state level laws.","",8,8,NA,NA,NA,NA,7,7.33333333333333,8,NA,NA,NA,NA,6,3.75,3.91666666666667,1.5,"white","man","man","yes","yes","no","staff","midwestUS","cisman","cisman","no"
2020,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER),Ecology,Other, please describe","Plant Biology","neutral","very comfortable","very comfortable","very comfortable",NA,"Our university is struggling a bit with a health work climate. Our department is changing for the better as older members retire and take some of their patterns of thinking with them! ","Woman","","White","","No","","","","","Some college but no degree","","Yes","Chronic health condition (e.g. cancer, diabetes)","","A full professor","","Baccalaureate college or university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,9,NA,NA,NA,NA,2,5.66666666666667,8.66666666666667,NA,NA,NA,NA,2.66666666666667,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","midwestUS","ciswoman","ciswoman","no"
2043,100,"True","Biophysical Society (BPS)","Biophysics","","uncomfortable","uncomfortable","very comfortable","comfortable",NA,"","Man","","Other (please describe)","Jewish","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A full professor","","Baccalaureate college or university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",2.66666666666667,4.66666666666667,NA,6,NA,NA,NA,2.33333333333333,7,NA,6.33333333333333,NA,NA,NA,NA,NA,NA,"other","man","man","no","no",NA,"faculty","northeastUS","cisman","cisman","no"
2050,100,"True","American Society of Cell Biology (ASCB)","Biotechnology,Cell biology,Developmental biology,Microbiology","","comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.33333333333333,7.33333333333333,9,NA,NA,NA,NA,8.66666666666667,9,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"staff","southeastUS","ciswoman","ciswoman","no"
